symbol,Revenue,Revenue Growth,Preferred Dividends,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,EBITDA,EBIT,Total assets,Retained earnings (deficit),Total shareholders equity,Other Assets,Other Liabilities,Investment purchases and sales,Issuance (buybacks) of shares,priceToSalesRatio,priceEarningsRatio,priceToOperatingCashFlowsRatio,priceFairValue,netProfitMargin,returnOnEquity,nIperEBT,eBTperEBIT,fixedAssetTurnover,currentRatio,debtRatio,totalDebtToCapitalization,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,capitalExpenditureCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Market Cap,PE ratio,POCF ratio,PFCF ratio,PTB ratio,Enterprise Value over EBITDA,EV to Free cash flow,Earnings Yield,Net Debt to EBITDA,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,R&D to Revenue,Receivables Turnover,Gross Profit Growth,EPS Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,10Y Net Income Growth (per Share),3Y Shareholders Equity Growth (per Share),Receivables growth,sector_code,buy_ignore
MCHP,-0.039903250881298515,0.12892844562485686,-0.08503958448906312,-0.030170609015028778,0.5526458784367015,0.03298990018288936,-0.021044529769163513,-0.029773926055650938,-0.022067498365160695,0.04334748468484187,-4.275624912438872,0.24065727867383113,0.012710193220224736,0.027223803748499517,-0.3586041565996988,-0.042676702537508195,-0.021965690939504023,-0.03506749742407473,0.03926454625436921,-0.029754629039959478,-0.023480494279498082,0.007861728946007012,0.023695170448208867,0.028369734241485717,0.02297006413956648,0.010153973250253842,-0.04366109817695633,-0.021044182173044015,0.011485908463976732,-0.009895956167089982,0.025131335595783396,-0.05219686193131474,-0.04661507477656411,-0.06266554619697084,-0.03690296986651074,-0.03402454036981828,-0.04724047158191874,-0.0276380884850968,0.034001225699267806,0.007756147650960655,-0.025625511843670755,0.05469027398962019,0.09881829838954714,-0.08377008400920422,1.3904264354183327,-0.023488366655473814,-0.023689787356540395,-0.0017154798217904905,-0.02139125359678712,-0.0007778853327024122,-0.03932524931833946,-0.03441274844007057,-0.00042357263968843454,-0.013142600051348688,0.15255432087262816,0.016343049254192665,-0.03986154824757077,0.07349949342062356,0.0061658451176164475,0.023799570433258945,3,1
MCK,0.24623074805793616,-0.11623559058303506,-0.08503958448906312,-0.030166556249268207,-0.9813115813175374,0.009624951556420163,-0.021044556599236288,-0.018127486082847366,0.034080010493309734,-0.10456696859756585,-0.32809193626054395,-0.16640576086492087,0.04027739744956718,-0.10635556232242036,0.0843384107361733,-0.037989609643245305,-0.021965581825839114,-0.03506752148528895,0.03926453077097429,-0.029754629051270246,-0.023480509620109575,0.007861683842041067,0.023695119145134745,0.02836950845375236,0.02297019372042026,-0.04732789026681657,-0.04366110790785021,-0.02104473303057714,0.011707468684235695,-0.00983068654007158,0.025576996014884678,-0.05220341862665733,-0.04621122916673002,-0.06271921852116565,-0.03691466347216356,-0.03402760641113244,-0.047244572351572006,-0.027770634284446347,0.19420111000032558,-0.024842217379744805,-0.025549152710591518,3.320009213119145,1.2897293366739302,-0.09891671811662242,0.010485147595867382,-0.024362108820437305,-0.023689787356540395,-0.05220872761177126,-0.021391255754521225,0.016792042202479908,-0.07758208453384907,-0.03441274599207694,-0.0075384285255892655,-0.02603799619087421,-0.09811901103849924,0.024108507292248393,-0.0398615512184823,0.2725495973927207,0.11088066994165159,0.23566659007421117,5,1
MCO,-0.04061595176084252,-0.06878448680086244,-0.08503958448906312,-0.030146697697041418,1.0435122655580578,0.05168185908406472,-0.021044471981314466,-0.026235058032991004,0.3977144301241724,0.016324651873632766,0.15813746963172065,-0.09553485308327901,0.047471270081791535,0.03516477604422059,-0.007457285705442759,-0.04359377204164922,-0.021965594662740867,-0.03506750562676139,0.039264541830542087,-0.029754629055927625,-0.02348050089183062,0.007861870701328561,0.023695417585598177,0.02836920642600514,0.0229702376853528,-0.03973594602871293,-0.04366110146627257,-0.02104449376922437,0.011617423702847823,-0.009954675906800966,0.02514499316343389,-0.05208547709297523,-0.04663785577760531,-0.06259880889912336,-0.03688376814180991,-0.03402050288059011,-0.04706724786162051,-0.027372996886397695,0.5659469953656006,-0.037111712704954974,-0.024785561379799172,-0.04642004052903968,-0.010582978093270188,-0.06525753121124864,0.7951576445929556,-0.023488366655473814,-0.010421061888695862,0.1497642635481518,-0.021391253292412985,0.033118158906844775,0.04668127727947356,-0.034412748467663345,0.015995325558544254,0.4013522758619716,0.010804520089550176,0.028379509213179045,-0.03986154184868442,0.3521696389815597,0.36327024772265937,0.004336720859943128,6,1
MCRI,-0.0468869444985285,-0.10832707328600628,-0.08503958448906312,-0.030226537182524632,0.42992928165636235,0.02831691045759552,-0.02104452357760826,-0.035448604038053166,-0.2427085686448497,-0.09727524828340967,0.12228645352906518,0.0613538819862772,0.046603542829549365,0.0440465391797343,-0.05644955552049564,-0.04468882471641199,-0.021965646010347884,-0.03506751000152762,0.03926454625436921,-0.029754629064355255,-0.023480499569364113,0.007861933846880886,0.023695186445941655,0.028369594468126973,0.022970057197735025,-0.07227284990629997,-0.043661104618533966,-0.02104449376922437,0.011513004568467761,-0.00990325929143775,0.025156840691998174,-0.052303887710133216,-0.04664100426547052,-0.06267496239419801,-0.0369025448786401,-0.034034100234125134,-0.04724475260518314,-0.027372996886397695,-0.035007955230418615,-0.0315784108916249,-0.02556612140683135,-0.023219090172066737,-0.05278061330807116,-0.056842734484905184,-0.4765529539885321,-0.023488366655473814,-0.02169947853636371,-0.016142122047499284,-0.02139125273447517,0.0020262307680612907,0.14065528421291662,-0.034412748460655264,0.001218317180134834,-0.009458201154341398,0.01229662325568784,0.030126737271741585,-0.03986154756197581,-0.2847906937291512,-0.03894207942196793,-0.0031703782611929754,2,1
MCS,-0.0461041415115301,-0.01342486572166103,-0.08503958448906312,-0.0302014100348091,0.09245864051042987,0.023643920732301683,-0.021044540088422273,-0.035091696605091316,-0.23335119551738825,-0.10143534228197738,0.1054359157886905,0.0613538819862772,0.0468115559159009,0.04396474661640802,-0.0762371945046788,-0.044603945254877694,-0.021965678102602266,-0.03506751382944806,0.03926456173776413,-0.02975462905858898,-0.02348050803314976,0.007861788655066695,0.0236951726547927,0.028369503566571985,0.02297020760408317,-0.03756681910354047,-0.043661103933259754,-0.02104449376922437,0.011468560348296498,-0.009899918848910968,0.025174282886828925,-0.05230402540592743,-0.04664626692390636,-0.06270709516723567,-0.03691367183379873,-0.03402606026280084,-0.047247726789766825,-0.027107905287698592,-0.018577197866207568,-0.039036339422635,-0.026032760553426675,0.016308454880553838,0.01911165409492309,-0.07535528728286077,-0.42243760936804325,-0.024362108820437305,-0.02236291480975594,-0.030568764273208076,-0.021391253000497188,0.00034763152320108645,0.13275219857674217,-0.03441274846254348,-0.0031600556727272157,-0.013142600051348688,0.007820313757274848,0.02624400825271372,-0.03986154939022905,-0.15209062441441976,-0.028202097388733558,0.009619494315557421,9,0
MCY,-0.04178870003118568,-0.08460152139491997,-0.08503958448906312,-0.030124812761934346,-1.1347073272929613,0.007755755666302626,-0.021044540088422273,-0.03567452895754412,-0.15097459208682082,-0.10445763279375735,0.12228645352906518,0.056021193582119336,0.045251673533675006,0.04406123597477376,-0.10202555216365652,-0.04409011739356128,-0.021965620336544374,-0.03506595285817548,0.03926454404245565,-0.029754629062581018,-0.02348049401500478,0.00786171520003644,0.0236953591111266,0.0283694283039942,0.02297006182562266,-0.06685003259336879,-0.04366110475558881,-0.02104449376922437,0.011545387717737528,-0.009858785556620394,0.025308596014476104,-0.052295928248588655,-0.046655113914601976,-0.06271156786091857,-0.03691534602844065,-0.034027903971754744,-0.04724765919466265,-0.026180084692251727,0.025785847017162276,-0.054914509843495225,-0.02641455621882285,-0.033817055149943265,0.0144230279599452,-0.10564855549769718,-0.5847836432295097,-0.024362108820437305,-0.0163919883492259,-0.016142122047499284,-0.021391254133961046,0.004233511190812517,0.1022327251091936,-0.03441274852193264,-0.0015181658529039473,0.007121593882191411,0.019757139086376146,0.03362119338886666,-0.039861549161697395,0.04695947955767726,0.0007958541009992555,0.008785372190986743,6,1
MDCA,-0.04528951276748416,-0.17159521166223646,-0.08503958448906312,-0.030226537182524632,-0.15297455305024837,0.01616713717183154,-0.021044544216125775,-0.03515011759437382,-0.22941105961619015,-0.07697523404296287,0.11948559289604523,0.06127036548514628,0.04728908792271788,0.03895321789085901,-0.04765473450524673,-0.04454946486090664,-0.021965626754995252,-0.035067481838970065,0.03926459049264042,-0.029754629074557126,-0.023480539243359355,0.007861689426341613,0.023695173206438658,0.02836910770496155,0.02296982580335326,-0.03973594602871293,-0.04366111201949551,-0.02104449376922437,0.011457490598291018,-0.009965253974802442,0.025090218912450057,-0.05157135171198337,-0.06957789448684339,-0.061346925477772846,-0.034495130254076016,-0.0333317929857389,-0.04894600871875217,-0.027770634284446347,-0.4523491922813793,0.03446034335877103,-0.025769745761709307,-0.6155594029895983,-0.05434348868639713,-0.06694049055651732,0.5786962661110001,-0.02377961404379498,-0.021036042262971486,-0.05220872761177126,-0.02139125246185757,-0.0014264086517465956,0.11962044235967431,-0.03440056273462041,-0.004254648885942729,-0.022353597293866916,-0.1398978996903538,0.015954776352289878,-0.03986154984729236,0.6175697776110226,-0.311737623066121,-0.0034484189693832013,9,0
MDLY,-0.047161241911966835,-0.2506803846325242,-0.08503958448906312,-0.030224916076220406,0.1231377897055145,0.014297941281714,-0.021044608195530078,-0.035660288841406505,-0.2595940244830324,-0.09814726798695558,0.12228645352906518,0.0613538819862772,0.04728897623238767,0.04406123597477376,-0.09452777034072156,-0.0447525808402248,-0.021965780797816303,-0.03506751875106006,0.03926455510202345,-0.029754629076331363,-0.02348054955859812,0.00786172422082963,0.023694933240446803,0.028379061913950808,0.02296982580335326,-0.07010372298112749,-0.0436611101007277,-0.02104449376922437,0.011754225986497654,-0.010016048350871453,0.02526091793945525,-0.05230810422777855,-0.046664117028662806,-0.06271627595953215,-0.03691149538076423,-0.034027011289887825,-0.04725550022674691,-0.030289004472087825,-0.8191658504373911,0.35599329438119054,-0.02553218401435169,-0.0982641394748681,-0.0637207409563529,-0.046744978413293045,-0.5847836432295097,-0.01999339799561986,-0.05686160102615172,-0.10270197540175204,-0.02139125861602891,0.0020492421480713223,0.1414521538415061,-0.03441274846977444,-0.004254648885942729,0.04212338340376068,-0.06529274138347065,0.030126737271741585,-0.039861556931773685,3.669671371849845,-0.2306507587152015,-0.005116663218524557,6,0
MDLZ,-0.011808048197487304,-0.13996114247412136,-0.08503958448906312,-0.0301835778654626,0.09245864051042987,0.022709322787242914,-0.02104452564146001,-0.018243664186534173,1.0010467180908464,0.015435742899579835,0.056746314716398176,-0.14431071314476196,0.04241474422314972,0.024293066860363987,0.03844056251536527,-0.03743641879949815,-0.02196559145351543,-0.035067504259646956,0.03926453961862853,-0.029754629072117546,-0.023480514909975606,0.007861737537238622,0.02369525650497836,0.028369435146046725,0.022970258510847157,-0.053835271042333974,-0.04366110516675334,-0.02104449376922437,0.01147219519158188,-0.009903423038620435,0.02512683106669385,-0.051929273621551995,-0.04664641654213136,-0.06268190683965304,-0.03689456025804015,-0.03402142181780606,-0.0472440766541414,-0.027107905287698592,-0.011594125986417864,-0.01545966213105467,-0.0259903388128271,-0.05100294430325656,0.009734401824967317,-0.06525753121124864,1.0386766953851552,-0.02407086143211614,-0.021036042262971486,0.055991089081044665,-0.021391253009779863,-0.13329211900973637,-0.3554773847021318,-0.03441274846548415,0.001218317180134834,-0.00024720391182316795,0.06004392457209307,0.028185372762227653,-0.03986154779050746,-0.09901059668852728,-0.023369105473778084,0.007951250066416065,7,1
MDP,-0.04286222609877133,0.192196584001087,-0.059349160966690344,-0.03008225872144837,0.8287582211924645,0.027382312512536755,-0.02104453802457052,-0.03286426361372002,-0.16179860223950207,-0.08421095309175373,0.11220335525019333,0.0599642563434999,0.049188762750444676,0.039997082253195065,-0.31321628447023303,-0.04406201627418411,-0.0219654727121742,-0.035067544179388725,0.03926454625436921,-0.02975462904417329,-0.023480513323015796,0.007861694151518998,0.023695066738768707,0.02836948499528656,0.022970316359442598,-0.03756681910354047,-0.043661111745385825,-0.02104449376922437,0.011473847393075236,-0.009894809936811182,0.02519633245387912,-0.052296769409678714,-0.04671272994150715,-0.06271109705105721,-0.03690872652039489,-0.0340258210473986,-0.047245180707509576,-0.027903180083795897,0.150248834051061,-0.016301686320039685,-0.025506730969991943,-0.2999119055404107,-0.8435955547410079,-0.03496426299641222,1.0927920400056441,-0.02407086143211614,-0.02236291480975594,-0.059422048724625656,-0.021391254957676593,0.0036027214123265238,0.07949166859925111,-0.03441274840046128,-0.00042357263968843454,-0.031564594536385146,-0.14139000285649148,0.02022577827322053,-0.039861549161697395,0.24600958352977442,0.08215121800274963,-0.14385897660544733,9,0
MDRX,-0.04480222801665448,-0.1320526251770926,-0.08503958448906312,-0.030226537182524632,0.09245864051042987,0.009624951556420163,-0.021044558663088037,-0.03551147713823767,-0.2636476326356801,-0.0699155189710345,0.10940249461717337,0.04486583477216036,0.04647084964042555,0.04313152847801355,-0.11753052526076727,-0.044394493499271,-0.021965119697375964,-0.035067549101000725,0.03926453077097429,-0.029754629060806774,-0.02348053659842634,0.007861572585591732,0.023695556600379666,0.028369465446565056,0.022970057197735025,-0.045158763341644106,-0.04366110790785021,-0.0210445215903119,0.01147037776993919,-0.009939938660359278,0.02510533685254511,-0.052301553050253934,-0.04666601002446606,-0.06271062624119586,-0.03688076746987477,-0.03403472744524078,-0.047248492867614136,-0.029361183876640967,-0.006254129843049277,0.05057909211934125,-0.025829136198548715,-0.08737974301110303,-0.05278061330807116,-0.06525753121124864,1.0927920400056441,-0.02377961404379498,-0.027006968723501525,-0.16040854430458718,-0.021391252663145118,-0.004467587707888872,0.12564561102879845,-0.03441274847286988,-0.008085725132197023,-0.05182878846992525,0.024233448584789142,0.17456425677957813,-0.03986155144701395,-0.07247058282558098,-0.020147110863807768,-0.0031703782611929754,5,1
MDT,-0.005387578602517363,-0.12414410788006384,-0.08503958448906312,-0.030146292420465362,1.012833116362973,0.03392449812794813,-0.0210445132583495,-0.0006468306959716443,1.7940444407570713,0.15321663387778414,-0.9011480217764273,-0.6902946281919597,0.0433590351967515,0.012911868781806099,0.319494052855128,-0.034584258913087994,-0.021965658847249634,-0.03506749468984584,0.039264541830542087,-0.029754629064355255,-0.023480518348388525,0.007861741832854428,0.023695193617339114,0.028369404845528395,0.02297020760408317,-0.04624332680423034,-0.04366110626319209,-0.02104447707657185,0.011511021926675734,-0.009844408553980616,0.025134379752428385,-0.05174499526088816,-0.04664296231267594,-0.06267190213009917,-0.036898951799370125,-0.034023303451153,-0.047245428556224885,-0.027240451087048142,-0.035007955230418615,-0.03097696504234989,-0.024217110055764865,-0.03696780149471737,0.03786615863483462,-0.05011089710383042,1.2280804015568663,-0.02407086143211614,-0.021036042262971486,0.06320441019389907,-0.021391252879089526,0.23944649587752492,-0.15396740465910844,-0.034412748465614165,0.0028602069999581026,-0.009458201154341398,0.025725551750926806,0.026826417605567896,-0.03986154641931753,-0.2847906937291512,-0.03894207942196793,0.012955982813840132,5,1
MDU,-0.03992067337119538,0.0023921688723965036,-0.08503958448906312,-0.030193709779864023,-0.61316179097652,0.020840126897125378,-0.02104453802457052,-0.03254996450028531,-0.09828684236476633,-0.10456696859756585,0.09091681443924166,0.0613538819862772,0.044222802519104376,0.0415572273891133,-0.08366414631492734,-0.04388663776243974,-0.021965556152035604,-0.03506750179884095,0.03926454625436921,-0.029754629067016616,-0.02348052681217418,0.007861572156030151,0.02369540048457347,0.02836943025886635,0.02297008959294847,-0.03322856525319553,-0.0436611050296985,-0.02104449376922437,0.01146294286321909,-0.009918324032244807,0.02516251763276856,-0.05228163651575497,-0.04664915520616287,-0.06270733057216635,-0.036908018207277155,-0.03408097770118248,-0.047246397419384724,-0.02697535948834904,0.0023720177731615237,-0.017263999678879698,-0.0251419040008356,-0.033817055149943265,0.022237404851575007,-0.10564855549769718,-0.34126459243731005,-0.024362108820437305,-0.02169947853636371,-0.016142122047499284,-0.021391252953595234,0.009619000974674014,0.0841205210472927,-0.03441274846254967,-0.00261275906611946,-0.003931602808830462,0.01826503592023848,0.026826417605567896,-0.039861549161697395,-0.032660562031161515,-0.014508620296359723,0.010175575731937872,0,0
MEC,-0.04651650709113162,0.23173917048623088,-0.08503958448906312,-0.030226537182524632,-0.7972366861470288,0.008690353611361393,-0.021044556599236288,-0.035663350964282255,-0.25629057582555853,-0.10146823191401734,0.12116610927585719,0.0609938299822336,0.047145895842554235,0.04190677988147716,-0.09250316525809259,-0.04471687513324514,-0.021966056791204017,-0.03506754281227428,0.039264519711406494,-0.02975462905016135,-0.02348051702592202,0.007861637449390379,0.023695061773955084,0.028369568077352945,0.022970057197735025,-0.07552654029405867,-0.04366108652729463,-0.02104449376922437,0.011457490598291018,-0.009965221225365905,0.025090218912450057,-0.05183636245822703,-0.06114398019503272,-0.06032432645890359,-0.032842944832483636,-0.02997110247575126,-0.046064497022890935,-0.027770634284446347,-0.034186417362208066,-0.02736828994669984,-0.02481949877227883,-0.28158029044354327,-0.05278061330807116,-0.08881896204501029,0.4975232491802669,-0.02407086143211614,-0.027006968723501525,-0.06663536983748006,-0.02139125246161329,0.0027756135990301767,0.14265336070963552,-0.03442308020743465,-0.0075384285255892655,-0.0297223950878815,-0.026498059063891403,0.0982686315556806,-0.0398615512184823,-0.27152068679767805,-0.038405080320306206,-0.0031703782611929754,1,1
